,Airline,Journey_date,From,To,Dtime,Atime,Stops,Price
287,Go First,27/10/2021,Goa,Ahmedabad,07:20,12:55,1 stop via Mumbai,5315.0
288,Go First,27/10/2021,Goa,Ahmedabad,11:10,17:00,1 stop via New Delhi,5315.0
289,Go First,27/10/2021,Goa,Ahmedabad,12:10,19:35,1 stop via Bengaluru,5315.0
290,Go First,27/10/2021,Goa,Ahmedabad,16:15,21:05,1 stop via Mumbai,5315.0
291,Go First,27/10/2021,Goa,Ahmedabad,14:25,21:05,1 stop via Mumbai,5315.0
292,Go First,27/10/2021,Goa,Ahmedabad,13:40,21:05,1 stop via Mumbai,5315.0
293,Go First,27/10/2021,Goa,Ahmedabad,11:45,21:05,1 stop via Mumbai,5315.0
294,Go First,27/10/2021,Goa,Ahmedabad,17:25,08:35,1 stop via New Delhi,5315.0
295,IndiGo,27/10/2021,Goa,Ahmedabad,09:10,10:50,Non stop,5316.0
296,IndiGo,27/10/2021,Goa,Ahmedabad,15:25,17:05,Non stop,5316.0
297,IndiGo,27/10/2021,Goa,Ahmedabad,21:40,23:20,Non stop,5316.0
298,IndiGo,27/10/2021,Goa,Ahmedabad,09:15,14:40,1 stop via Mumbai,5316.0
299,IndiGo,27/10/2021,Goa,Ahmedabad,09:15,14:40,1 stop via Mumbai,5316.0
300,IndiGo,27/10/2021,Goa,Ahmedabad,13:10,17:40,1 stop via Mumbai,5316.0
301,IndiGo,27/10/2021,Goa,Ahmedabad,12:00,17:40,1 stop via Mumbai,5316.0
302,IndiGo,27/10/2021,Goa,Ahmedabad,16:30,21:10,1 stop via Mumbai,5316.0
303,IndiGo,27/10/2021,Goa,Ahmedabad,19:50,23:25,1 stop via Mumbai,5316.0
304,IndiGo,27/10/2021,Goa,Ahmedabad,18:30,23:25,1 stop via Mumbai,5316.0
305,Go First,27/10/2021,Goa,Ahmedabad,15:40,17:10,Non stop,5893.0
306,Air India,27/10/2021,Goa,Ahmedabad,07:30,18:10,1 stop via Mumbai,6724.0
307,Vistara,27/10/2021,Goa,Ahmedabad,14:30,19:40,1 stop via New Delhi,10629.0
308,Spicejet,28/10/2021,Goa,Ahmedabad,07:45,09:45,Non stop,5315.0
309,Spicejet,28/10/2021,Goa,Ahmedabad,14:50,17:00,Non stop,5315.0
310,Spicejet,28/10/2021,Goa,Ahmedabad,19:40,21:40,Non stop,5315.0
311,Go First,28/10/2021,Goa,Ahmedabad,20:25,22:05,Non stop,5315.0
312,Go First,28/10/2021,Goa,Ahmedabad,07:20,12:55,1 stop via Mumbai,5315.0
313,Go First,28/10/2021,Goa,Ahmedabad,07:20,12:55,1 stop via Mumbai,5315.0
314,Go First,28/10/2021,Goa,Ahmedabad,11:10,17:00,1 stop via New Delhi,5315.0
315,Go First,28/10/2021,Goa,Ahmedabad,13:40,17:15,1 stop via Mumbai,5315.0
316,Go First,28/10/2021,Goa,Ahmedabad,11:45,17:15,1 stop via Mumbai,5315.0
317,Go First,28/10/2021,Goa,Ahmedabad,12:10,19:35,1 stop via Bengaluru,5315.0
318,Go First,28/10/2021,Goa,Ahmedabad,16:15,21:05,1 stop via Mumbai,5315.0
319,Go First,28/10/2021,Goa,Ahmedabad,14:25,21:05,1 stop via Mumbai,5315.0
320,IndiGo,28/10/2021,Goa,Ahmedabad,09:10,10:50,Non stop,5316.0
321,IndiGo,28/10/2021,Goa,Ahmedabad,15:25,17:05,Non stop,5316.0
322,IndiGo,28/10/2021,Goa,Ahmedabad,21:40,23:20,Non stop,5316.0
323,IndiGo,28/10/2021,Goa,Ahmedabad,09:15,14:40,1 stop via Mumbai,5316.0
324,IndiGo,28/10/2021,Goa,Ahmedabad,09:15,14:40,1 stop via Mumbai,5316.0
325,IndiGo,28/10/2021,Goa,Ahmedabad,13:10,17:40,1 stop via Mumbai,5316.0
326,IndiGo,28/10/2021,Goa,Ahmedabad,16:30,21:10,1 stop via Mumbai,5316.0
327,IndiGo,28/10/2021,Goa,Ahmedabad,14:40,21:15,1 stop via Hyderabad,5316.0
328,IndiGo,28/10/2021,Goa,Ahmedabad,19:50,23:25,1 stop via Mumbai,5316.0
329,Go First,28/10/2021,Goa,Ahmedabad,15:40,17:10,Non stop,5893.0
330,Spicejet,29/10/2021,Goa,Ahmedabad,07:45,09:45,Non stop,5315.0
331,Go First,29/10/2021,Goa,Ahmedabad,20:25,22:05,Non stop,5315.0
332,Go First,29/10/2021,Goa,Ahmedabad,07:20,12:55,1 stop via Mumbai,5315.0
333,Go First,29/10/2021,Goa,Ahmedabad,07:20,12:55,1 stop via Mumbai,5315.0
334,Go First,29/10/2021,Goa,Ahmedabad,11:10,17:00,1 stop via New Delhi,5315.0
335,Go First,29/10/2021,Goa,Ahmedabad,13:40,17:15,1 stop via Mumbai,5315.0
336,Go First,29/10/2021,Goa,Ahmedabad,11:45,17:15,1 stop via Mumbai,5315.0
337,Go First,29/10/2021,Goa,Ahmedabad,12:10,19:35,1 stop via Bengaluru,5315.0
338,Go First,29/10/2021,Goa,Ahmedabad,16:15,21:05,1 stop via Mumbai,5315.0
339,Go First,29/10/2021,Goa,Ahmedabad,14:25,21:05,1 stop via Mumbai,5315.0
340,IndiGo,29/10/2021,Goa,Ahmedabad,09:10,10:50,Non stop,5316.0
341,IndiGo,29/10/2021,Goa,Ahmedabad,21:40,23:20,Non stop,5316.0
342,IndiGo,29/10/2021,Goa,Ahmedabad,09:15,14:40,1 stop via Mumbai,5316.0
343,IndiGo,29/10/2021,Goa,Ahmedabad,09:15,14:40,1 stop via Mumbai,5316.0
344,IndiGo,29/10/2021,Goa,Ahmedabad,13:10,17:40,1 stop via Mumbai,5316.0
345,IndiGo,29/10/2021,Goa,Ahmedabad,10:55,17:40,1 stop via Mumbai,5316.0
346,IndiGo,29/10/2021,Goa,Ahmedabad,16:30,21:10,1 stop via Mumbai,5316.0
347,IndiGo,29/10/2021,Goa,Ahmedabad,19:50,23:25,1 stop via Mumbai,5316.0
348,Spicejet,29/10/2021,Goa,Ahmedabad,19:40,21:40,Non stop,5421.0
349,IndiGo,29/10/2021,Goa,Ahmedabad,15:25,17:05,Non stop,5526.0
350,Spicejet,29/10/2021,Goa,Ahmedabad,14:50,17:00,Non stop,5841.0
351,Go First,29/10/2021,Goa,Ahmedabad,15:40,17:10,Non stop,5893.0
352,Air India,29/10/2021,Goa,Ahmedabad,12:30,18:10,1 stop via Mumbai,6724.0
353,Vistara,29/10/2021,Goa,Ahmedabad,14:30,19:40,1 stop via New Delhi,10629.0
354,Spicejet,30/10/2021,Goa,Ahmedabad,07:45,09:45,Non stop,5315.0
355,Go First,30/10/2021,Goa,Ahmedabad,20:25,22:05,Non stop,5315.0
356,Go First,30/10/2021,Goa,Ahmedabad,11:10,17:00,1 stop via New Delhi,5315.0
357,Go First,30/10/2021,Goa,Ahmedabad,11:10,17:00,1 stop via New Delhi,5315.0
358,Go First,30/10/2021,Goa,Ahmedabad,12:10,19:35,1 stop via Bengaluru,5315.0
359,Go First,30/10/2021,Goa,Ahmedabad,16:15,21:05,1 stop via Mumbai,5315.0
360,Go First,30/10/2021,Goa,Ahmedabad,14:25,21:05,1 stop via Mumbai,5315.0
361,Go First,30/10/2021,Goa,Ahmedabad,11:45,21:05,1 stop via Mumbai,5315.0
362,Go First,30/10/2021,Goa,Ahmedabad,17:25,07:30,1 stop via New Delhi,5315.0
363,IndiGo,30/10/2021,Goa,Ahmedabad,09:10,10:50,Non stop,5316.0
364,IndiGo,30/10/2021,Goa,Ahmedabad,21:40,23:20,Non stop,5316.0
365,IndiGo,30/10/2021,Goa,Ahmedabad,09:15,14:40,1 stop via Mumbai,5316.0
366,IndiGo,30/10/2021,Goa,Ahmedabad,09:15,14:40,1 stop via Mumbai,5316.0
367,IndiGo,30/10/2021,Goa,Ahmedabad,13:10,17:40,1 stop via Mumbai,5316.0
368,IndiGo,30/10/2021,Goa,Ahmedabad,12:00,17:40,1 stop via Mumbai,5316.0
369,IndiGo,30/10/2021,Goa,Ahmedabad,10:55,17:40,1 stop via Mumbai,5316.0
370,IndiGo,30/10/2021,Goa,Ahmedabad,16:30,21:10,1 stop via Mumbai,5316.0
371,IndiGo,30/10/2021,Goa,Ahmedabad,19:50,23:25,1 stop via Mumbai,5316.0
372,Spicejet,30/10/2021,Goa,Ahmedabad,19:40,21:40,Non stop,5631.0
373,Go First,30/10/2021,Goa,Ahmedabad,15:40,17:10,Non stop,5893.0
374,IndiGo,30/10/2021,Goa,Ahmedabad,15:25,17:05,Non stop,6156.0
375,Air India,30/10/2021,Goa,Ahmedabad,07:30,18:10,1 stop via Mumbai,6724.0
376,Spicejet,30/10/2021,Goa,Ahmedabad,14:50,17:00,Non stop,7521.0
377,Vistara,30/10/2021,Goa,Ahmedabad,14:30,19:40,1 stop via New Delhi,11834.0
378,Spicejet,31/10/2021,Goa,Ahmedabad,08:15,11:00,Non stop,5315.0
379,Spicejet,31/10/2021,Goa,Ahmedabad,21:05,23:00,Non stop,5315.0
380,Go First,31/10/2021,Goa,Ahmedabad,14:00,20:55,1 stop via Bengaluru,5315.0
381,IndiGo,31/10/2021,Goa,Ahmedabad,08:05,09:40,Non stop,5316.0
382,IndiGo,31/10/2021,Goa,Ahmedabad,16:50,18:15,Non stop,5316.0
383,Spicejet,31/10/2021,Goa,Ahmedabad,13:20,10:05,1 stop via Pune,5735.0
384,IndiGo,31/10/2021,Goa,Ahmedabad,12:30,17:35,1 stop via Nagpur,6230.0
385,IndiGo,31/10/2021,Goa,Ahmedabad,07:35,18:05,1 stop via Hyderabad,6230.0
386,Air India,31/10/2021,Goa,Ahmedabad,07:30,17:50,1 stop via Mumbai,6724.0
387,Go First,31/10/2021,Goa,Ahmedabad,20:40,22:15,Non stop,7047.0
388,IndiGo,31/10/2021,Goa,Ahmedabad,09:10,18:35,1 stop via Mumbai,8519.0
389,IndiGo,31/10/2021,Goa,Ahmedabad,11:50,20:25,1 stop via Mumbai,11144.0
390,IndiGo,31/10/2021,Goa,Ahmedabad,11:50,18:35,1 stop via Mumbai,11354.0
391,Air India,31/10/2021,Goa,Ahmedabad,14:10,21:30,1 stop via New Delhi,11841.0
392,Go First,31/10/2021,Goa,Ahmedabad,18:15,00:05,1 stop via Mumbai,13579.0
393,IndiGo,31/10/2021,Goa,Ahmedabad,13:10,18:35,1 stop via Mumbai,13979.0
394,IndiGo,31/10/2021,Goa,Ahmedabad,16:30,21:25,1 stop via Mumbai,13979.0
395,Vistara,31/10/2021,Goa,Ahmedabad,10:20,19:40,1 stop via New Delhi,17287.0
396,IndiGo,15/10/2021,Goa,Tirupati,14:40,19:30,1 stop via Hyderabad,7835.0
397,Air India,15/10/2021,Goa,Tirupati,21:15,09:10,1 stop via Mumbai,8362.0
398,Air India,15/10/2021,Goa,Tirupati,21:15,13:35,"2 stop via Mumbai,Hyderabad",10567.0
399,"IndiGo, Air India",15/10/2021,Goa,Tirupati,14:40,09:10,"2 stop via Hyderabad,Mumbai",13654.0
400,"IndiGo, Air India",15/10/2021,Goa,Tirupati,18:05,09:10,"2 stop via Hyderabad,Mumbai",15859.0
401,"AirAsia, Air India",15/10/2021,Goa,Tirupati,15:30,09:10,"2 stop via Hyderabad,Mumbai",17851.0
402,Air India,15/10/2021,Goa,Tirupati,15:25,09:10,"2 stop via New Delhi,Mumbai",17917.0
403,Air India,15/10/2021,Goa,Tirupati,15:25,09:10,"2 stop via New Delhi,Mumbai",17917.0
404,"IndiGo, Air India",15/10/2021,Goa,Tirupati,16:00,09:10,"3 stop via Pune,Hyderabad,Mumbai",23472.0
405,"Go First, Spicejet",16/10/2021,Goa,Tirupati,07:10,14:40,1 stop via Hyderabad,8193.0
406,"Go First, IndiGo",16/10/2021,Goa,Tirupati,07:10,14:05,1 stop via Hyderabad,8297.0
407,Air India,16/10/2021,Goa,Tirupati,21:15,09:10,1 stop via Mumbai,9570.0
408,IndiGo,16/10/2021,Goa,Tirupati,09:00,14:05,1 stop via Hyderabad,9672.0
409,IndiGo,16/10/2021,Goa,Tirupati,11:15,19:30,1 stop via Hyderabad,11457.0
410,Spicejet,16/10/2021,Goa,Tirupati,11:25,18:20,1 stop via Hyderabad,11826.0
411,IndiGo,16/10/2021,Goa,Tirupati,14:40,19:30,1 stop via Hyderabad,11877.0
412,"IndiGo, Spicejet",16/10/2021,Goa,Tirupati,11:15,18:20,1 stop via Hyderabad,12078.0
413,"AirAsia, Spicejet",16/10/2021,Goa,Tirupati,13:35,18:20,1 stop via Hyderabad,12916.0
414,"AirAsia, IndiGo",16/10/2021,Goa,Tirupati,07:35,19:30,"3 stop via Bengaluru,Visakhapatnam,Hyderabad",13233.0
415,Air India,16/10/2021,Goa,Tirupati,15:25,09:10,"2 stop via New Delhi,Mumbai",27262.0
416,Air India,16/10/2021,Goa,Tirupati,15:25,09:10,"2 stop via New Delhi,Mumbai",27262.0
417,"Go First, IndiGo",17/10/2021,Goa,Tirupati,07:10,19:30,1 stop via Hyderabad,10818.0
418,"Go First, Air India",17/10/2021,Goa,Tirupati,07:10,13:35,1 stop via Hyderabad,11029.0
419,"Go First, Spicejet",17/10/2021,Goa,Tirupati,07:10,18:20,1 stop via Hyderabad,11029.0
420,"Go First, IndiGo",17/10/2021,Goa,Tirupati,07:10,14:05,1 stop via Hyderabad,11133.0
421,"Air India, IndiGo",17/10/2021,Goa,Tirupati,11:05,19:30,"2 stop via Surat,Hyderabad",13234.0
422,"Air India, Spicejet",17/10/2021,Goa,Tirupati,11:05,18:20,"2 stop via Surat,Hyderabad",13445.0
423,IndiGo,17/10/2021,Goa,Tirupati,09:00,14:05,1 stop via Hyderabad,13872.0
424,"IndiGo, Air India",17/10/2021,Goa,Tirupati,09:00,13:35,1 stop via Hyderabad,14389.0
425,Air India,17/10/2021,Goa,Tirupati,21:00,09:10,1 stop via Mumbai,14557.0
426,"Air India, Spicejet",17/10/2021,Goa,Tirupati,11:20,18:20,"2 stop via Mysore,Hyderabad",14810.0
427,IndiGo,17/10/2021,Goa,Tirupati,14:40,19:30,1 stop via Hyderabad,15185.0
428,IndiGo,17/10/2021,Goa,Tirupati,11:15,19:30,1 stop via Hyderabad,15185.0
429,"AirAsia, IndiGo",17/10/2021,Goa,Tirupati,13:35,19:30,1 stop via Hyderabad,15858.0
430,"AirAsia, Spicejet",17/10/2021,Goa,Tirupati,13:35,18:20,1 stop via Hyderabad,16069.0
431,Air India,17/10/2021,Goa,Tirupati,21:00,13:35,"2 stop via Mumbai,Hyderabad",16762.0
432,"Vistara, Air India",17/10/2021,Goa,Tirupati,14:30,09:10,"3 stop via New Delhi,Hyderabad,Mumbai",30560.0
433,IndiGo,18/10/2021,Goa,Tirupati,09:00,14:05,1 stop via Hyderabad,15029.0
434,IndiGo,18/10/2021,Goa,Tirupati,14:40,19:30,1 stop via Hyderabad,15029.0
435,IndiGo,18/10/2021,Goa,Tirupati,11:15,19:30,1 stop via Hyderabad,15029.0
436,Air India,18/10/2021,Goa,Tirupati,21:00,13:35,"2 stop via Mumbai,Hyderabad",16762.0
437,IndiGo,19/10/2021,Goa,Tirupati,09:00,14:05,1 stop via Hyderabad,11616.0
438,Spicejet,19/10/2021,Goa,Tirupati,11:25,18:20,1 stop via Hyderabad,11616.0
439,IndiGo,19/10/2021,Goa,Tirupati,14:40,19:30,1 stop via Hyderabad,12036.0
440,"Go First, Spicejet",19/10/2021,Goa,Tirupati,07:10,14:40,1 stop via Hyderabad,12287.0
441,"Go First, Spicejet",19/10/2021,Goa,Tirupati,07:10,18:20,1 stop via Hyderabad,12287.0
442,"Go First, Air India",19/10/2021,Goa,Tirupati,07:10,13:35,1 stop via Hyderabad,12288.0
443,"Go First, IndiGo",19/10/2021,Goa,Tirupati,07:10,14:05,1 stop via Hyderabad,12288.0
444,"IndiGo, Spicejet",19/10/2021,Goa,Tirupati,09:00,14:40,1 stop via Hyderabad,12288.0
445,"IndiGo, Air India",19/10/2021,Goa,Tirupati,09:00,13:35,1 stop via Hyderabad,12289.0
446,IndiGo,19/10/2021,Goa,Tirupati,11:15,19:30,1 stop via Hyderabad,12453.0
447,Spicejet,19/10/2021,Goa,Tirupati,11:25,07:45,1 stop via Hyderabad,12456.0
448,"AirAsia, Spicejet",19/10/2021,Goa,Tirupati,13:35,18:20,1 stop via Hyderabad,13125.0
449,"AirAsia, IndiGo",19/10/2021,Goa,Tirupati,13:35,19:30,1 stop via Hyderabad,13126.0
450,Air India,19/10/2021,Goa,Tirupati,21:00,09:10,1 stop via Mumbai,14557.0
451,Air India,19/10/2021,Goa,Tirupati,21:00,13:35,"2 stop via Mumbai,Hyderabad",16762.0
452,IndiGo,20/10/2021,Goa,Tirupati,09:00,14:05,1 stop via Hyderabad,8361.0
453,IndiGo,20/10/2021,Goa,Tirupati,14:40,19:30,1 stop via Hyderabad,9936.0
454,Air India,20/10/2021,Goa,Tirupati,21:00,09:10,1 stop via Mumbai,10305.0
455,IndiGo,20/10/2021,Goa,Tirupati,11:15,19:30,1 stop via Hyderabad,10461.0
456,Air India,20/10/2021,Goa,Tirupati,21:00,13:35,"2 stop via Mumbai,Hyderabad",12510.0
457,Air India,20/10/2021,Goa,Tirupati,15:25,09:10,"2 stop via New Delhi,Mumbai",25372.0
458,Air India,20/10/2021,Goa,Tirupati,15:25,09:10,"2 stop via New Delhi,Mumbai",25792.0
459,Spicejet,21/10/2021,Goa,Tirupati,08:25,14:40,1 stop via Hyderabad,6066.0
460,Spicejet,21/10/2021,Goa,Tirupati,08:25,18:20,1 stop via Hyderabad,6066.0
461,Spicejet,21/10/2021,Goa,Tirupati,11:25,18:20,1 stop via Hyderabad,6276.0
462,IndiGo,21/10/2021,Goa,Tirupati,09:00,14:05,1 stop via Hyderabad,7626.0
463,"AirAsia, TruJet",21/10/2021,Goa,Tirupati,07:35,21:05,"2 stop via Bengaluru,Hyderabad",8084.0
464,"Spicejet, TruJet",21/10/2021,Goa,Tirupati,11:25,21:05,1 stop via Hyderabad,8085.0
465,"Spicejet, TruJet",21/10/2021,Goa,Tirupati,08:25,21:05,1 stop via Hyderabad,8085.0
466,"Go First, TruJet",21/10/2021,Goa,Tirupati,07:10,21:05,1 stop via Hyderabad,8085.0
467,"Spicejet, Air India",21/10/2021,Goa,Tirupati,08:25,13:35,1 stop via Hyderabad,8088.0
468,"Spicejet, IndiGo",21/10/2021,Goa,Tirupati,08:25,14:05,1 stop via Hyderabad,8088.0
469,"AirAsia, Spicejet",21/10/2021,Goa,Tirupati,13:35,18:20,1 stop via Hyderabad,8089.0
470,IndiGo,21/10/2021,Goa,Tirupati,14:40,19:30,1 stop via Hyderabad,8097.0
471,Spicejet,21/10/2021,Goa,Tirupati,11:25,07:45,1 stop via Hyderabad,8256.0
472,Spicejet,21/10/2021,Goa,Tirupati,08:25,07:45,1 stop via Hyderabad,8256.0
473,"IndiGo, Spicejet",21/10/2021,Goa,Tirupati,09:00,14:40,1 stop via Hyderabad,8298.0
474,"IndiGo, Air India",21/10/2021,Goa,Tirupati,09:00,13:35,1 stop via Hyderabad,8299.0
475,IndiGo,21/10/2021,Goa,Tirupati,11:15,19:30,1 stop via Hyderabad,9777.0
476,Air India,21/10/2021,Goa,Tirupati,21:00,13:35,"2 stop via Mumbai,Hyderabad",13035.0
477,IndiGo,22/10/2021,Goa,Tirupati,09:00,14:05,1 stop via Hyderabad,7625.0
478,IndiGo,22/10/2021,Goa,Tirupati,14:40,19:30,1 stop via Hyderabad,7625.0
479,IndiGo,22/10/2021,Goa,Tirupati,11:15,19:30,1 stop via Hyderabad,7625.0
480,"Go First, Spicejet",22/10/2021,Goa,Tirupati,07:10,18:20,1 stop via Hyderabad,8087.0
481,"IndiGo, Spicejet",22/10/2021,Goa,Tirupati,11:15,18:20,1 stop via Hyderabad,8088.0
482,"IndiGo, Spicejet",22/10/2021,Goa,Tirupati,09:00,18:20,1 stop via Hyderabad,8088.0
483,"AirAsia, Spicejet",22/10/2021,Goa,Tirupati,13:35,18:20,1 stop via Hyderabad,8089.0
484,"Go First, IndiGo",22/10/2021,Goa,Tirupati,07:10,19:30,1 stop via Hyderabad,8297.0
485,"AirAsia, IndiGo",22/10/2021,Goa,Tirupati,13:35,19:30,1 stop via Hyderabad,8299.0
486,"Go First, IndiGo",22/10/2021,Goa,Tirupati,07:10,14:05,1 stop via Hyderabad,8507.0
487,"Go First, TruJet",22/10/2021,Goa,Tirupati,07:10,18:50,"2 stop via Hyderabad,Belgaum",9473.0
488,Air India,22/10/2021,Goa,Tirupati,21:00,09:10,1 stop via Mumbai,10095.0
489,"Go First, Air India",22/10/2021,Goa,Tirupati,07:10,13:35,1 stop via Hyderabad,10188.0
490,"IndiGo, Air India",22/10/2021,Goa,Tirupati,09:00,13:35,1 stop via Hyderabad,10189.0
491,Air India,22/10/2021,Goa,Tirupati,21:00,13:35,"2 stop via Mumbai,Hyderabad",11985.0
492,"Vistara, Air India",22/10/2021,Goa,Tirupati,11:35,09:10,"3 stop via New Delhi,Hyderabad,Mumbai",21550.0
493,Air India,22/10/2021,Goa,Tirupati,15:25,09:10,"2 stop via New Delhi,Mumbai",28837.0
494,Air India,22/10/2021,Goa,Tirupati,15:25,09:10,"2 stop via New Delhi,Mumbai",29257.0
495,Spicejet,23/10/2021,Goa,Tirupati,11:25,18:20,1 stop via Hyderabad,6066.0
496,IndiGo,23/10/2021,Goa,Tirupati,09:00,14:05,1 stop via Hyderabad,7364.0
497,IndiGo,23/10/2021,Goa,Tirupati,14:40,19:30,1 stop via Hyderabad,7364.0
498,IndiGo,23/10/2021,Goa,Tirupati,12:15,19:30,1 stop via Hyderabad,7364.0
499,IndiGo,23/10/2021,Goa,Tirupati,11:15,19:30,1 stop via Hyderabad,7364.0
500,Spicejet,23/10/2021,Goa,Tirupati,11:25,07:45,1 stop via Hyderabad,8046.0
501,"Go First, Spicejet",23/10/2021,Goa,Tirupati,07:10,14:40,1 stop via Hyderabad,8087.0
502,"Go First, Air India",23/10/2021,Goa,Tirupati,07:10,13:35,1 stop via Hyderabad,8088.0
503,"IndiGo, Spicejet",23/10/2021,Goa,Tirupati,12:15,18:20,1 stop via Hyderabad,8088.0
504,"IndiGo, Air India",23/10/2021,Goa,Tirupati,09:00,13:35,1 stop via Hyderabad,8089.0
505,Air India,23/10/2021,Goa,Tirupati,21:00,09:10,1 stop via Mumbai,8362.0
506,"AirAsia, Spicejet",23/10/2021,Goa,Tirupati,13:35,18:20,1 stop via Hyderabad,8612.0
507,Air India,23/10/2021,Goa,Tirupati,15:25,09:10,"2 stop via New Delhi,Mumbai",30832.0
508,Air India,23/10/2021,Goa,Tirupati,15:25,09:10,"2 stop via New Delhi,Mumbai",30832.0
509,AirAsia,15/10/2021,Goa,Bengaluru,15:30,01:00,1 stop via Hyderabad,4474.0
510,Go First,15/10/2021,Goa,Bengaluru,14:25,19:45,1 stop via Mumbai,4475.0
511,Go First,15/10/2021,Goa,Bengaluru,16:15,00:05,1 stop via Mumbai,4475.0
512,Go First,15/10/2021,Goa,Bengaluru,17:25,08:20,1 stop via New Delhi,4475.0
513,AirAsia,15/10/2021,Goa,Bengaluru,18:55,22:25,1 stop via Mumbai,4477.0
514,Spicejet,15/10/2021,Goa,Bengaluru,15:45,16:55,Non stop,4685.0
515,Vistara,15/10/2021,Goa,Bengaluru,14:40,16:00,Non stop,4897.0
516,AirAsia,15/10/2021,Goa,Bengaluru,17:05,18:15,Non stop,5104.0
517,IndiGo,15/10/2021,Goa,Bengaluru,21:20,22:35,Non stop,5106.0
518,IndiGo,15/10/2021,Goa,Bengaluru,16:25,17:40,Non stop,5736.0
519,Air India,15/10/2021,Goa,Bengaluru,21:15,07:55,1 stop via Mumbai,8362.0
520,"Go First, IndiGo",15/10/2021,Goa,Bengaluru,14:25,19:25,1 stop via Mumbai,8738.0
521,"IndiGo, Go First",15/10/2021,Goa,Bengaluru,18:30,00:05,1 stop via Mumbai,8738.0
522,"AirAsia, Go First",15/10/2021,Goa,Bengaluru,18:55,00:05,1 stop via Mumbai,8739.0
523,"Air India, Vistara",15/10/2021,Goa,Bengaluru,15:20,20:55,1 stop via Mumbai,8846.0
524,Go First,15/10/2021,Goa,Mumbai,14:25,15:40,Non stop,3635.0
525,Go First,15/10/2021,Goa,Mumbai,16:15,17:30,Non stop,3635.0
526,IndiGo,15/10/2021,Goa,Mumbai,16:30,17:45,Non stop,3636.0
527,IndiGo,15/10/2021,Goa,Mumbai,18:30,19:50,Non stop,3636.0
528,IndiGo,15/10/2021,Goa,Mumbai,19:50,21:05,Non stop,3636.0
529,Air India,15/10/2021,Goa,Mumbai,15:20,16:35,Non stop,3637.0
530,AirAsia,15/10/2021,Goa,Mumbai,18:55,20:15,Non stop,3637.0
531,Air India,15/10/2021,Goa,Mumbai,21:15,22:25,Non stop,3637.0
532,AirAsia,15/10/2021,Goa,Mumbai,15:05,22:15,1 stop via New Delhi,6159.0
533,AirAsia,15/10/2021,Goa,Mumbai,15:05,22:15,1 stop via New Delhi,6159.0
534,AirAsia,15/10/2021,Goa,Mumbai,17:05,06:20,1 stop via Bengaluru,6159.0
535,Go First,15/10/2021,Goa,Mumbai,20:25,09:55,1 stop via Ahmedabad,6159.0
536,Go First,15/10/2021,Goa,Mumbai,17:25,00:50,1 stop via New Delhi,6326.0
537,Go First,15/10/2021,Goa,Mumbai,15:40,21:05,1 stop via Ahmedabad,9068.0
538,Vistara,15/10/2021,Goa,Mumbai,14:40,20:15,1 stop via Bengaluru,9622.0
539,Air India,15/10/2021,Goa,Mumbai,15:25,21:15,1 stop via New Delhi,13192.0
540,Vistara,15/10/2021,Goa,Mumbai,14:30,23:50,1 stop via New Delhi,13192.0
541,Vistara,15/10/2021,Goa,Mumbai,20:30,08:00,1 stop via New Delhi,13192.0
542,Spicejet,16/10/2021,Goa,Mumbai,09:15,10:30,Non stop,3635.0
543,Go First,16/10/2021,Goa,Mumbai,11:45,13:00,Non stop,3635.0
544,Spicejet,16/10/2021,Goa,Mumbai,11:50,13:10,Non stop,3635.0
545,Go First,16/10/2021,Goa,Mumbai,13:40,14:55,Non stop,3635.0
546,Go First,16/10/2021,Goa,Mumbai,14:25,15:40,Non stop,3635.0
547,IndiGo,16/10/2021,Goa,Mumbai,09:15,10:25,Non stop,3636.0
548,Air India,16/10/2021,Goa,Mumbai,07:30,08:45,Non stop,3637.0
549,AirAsia,16/10/2021,Goa,Mumbai,07:55,09:15,Non stop,3637.0
550,AirAsia,16/10/2021,Goa,Mumbai,09:55,11:20,Non stop,3637.0
551,Vistara,16/10/2021,Goa,Mumbai,13:20,14:45,Non stop,3637.0
552,Air India,16/10/2021,Goa,Mumbai,15:20,16:35,Non stop,3637.0
553,IndiGo,16/10/2021,Goa,Mumbai,10:55,12:25,Non stop,3741.0
554,IndiGo,16/10/2021,Goa,Mumbai,12:00,13:15,Non stop,3741.0
555,IndiGo,16/10/2021,Goa,Mumbai,13:10,14:30,Non stop,3741.0
556,IndiGo,16/10/2021,Goa,Mumbai,16:30,17:45,Non stop,3741.0
557,IndiGo,16/10/2021,Goa,Mumbai,18:30,19:50,Non stop,3951.0
558,IndiGo,16/10/2021,Goa,Mumbai,19:50,21:05,Non stop,3951.0
559,Vistara,16/10/2021,Goa,Mumbai,20:30,21:45,Non stop,3952.0
560,Air India,16/10/2021,Goa,Mumbai,21:15,22:25,Non stop,4005.0
561,Go First,16/10/2021,Goa,Mumbai,16:15,17:30,Non stop,4107.0
562,AirAsia,16/10/2021,Goa,Mumbai,18:55,20:15,Non stop,5000.0
563,AirAsia,16/10/2021,Goa,Mumbai,07:35,16:35,1 stop via Bengaluru,6159.0
564,AirAsia,16/10/2021,Goa,Mumbai,07:35,16:35,1 stop via Bengaluru,6159.0
565,Go First,16/10/2021,Goa,Mumbai,15:40,21:05,1 stop via Ahmedabad,6159.0
